date,area,hour,time_slot,kwh
2026-02-04,B3,4,04:00-06:00,15.84
2026-02-04,B3,6,06:00-08:00,18.27
2026-02-04,B3,8,08:00-10:00,31.9
2026-02-04,B3,10,10:00-12:00,85.28
2026-02-04,B3,12,12:00-14:00,61.18
2026-02-04,B3,14,14:00-16:00,85.49
2026-02-04,B3,16,16:00-18:00,32.93
2026-02-04,B3,18,18:00-20:00,31.0
2026-02-04,B3,20,20:00-22:00,31.01
2026-02-04,B3,22,22:00-24:00,32.93
2026-02-04,C1,0,00:00-02:00,74.02
2026-02-04,C1,2,02:00-04:00,56.22
2026-02-04,C1,4,04:00-06:00,37.62
2026-02-04,C1,6,06:00-08:00,39.75
2026-02-04,C1,8,08:00-10:00,33.41
2026-02-04,C1,10,10:00-12:00,50.78
2026-02-04,C1,12,12:00-14:00,17.44
2026-02-04,C1,14,14:00-16:00,17.99
2026-02-04,C1,16,16:00-18:00,17.07
2026-02-04,C1,18,18:00-20:00,50.79
2026-02-04,C1,20,20:00-22:00,75.81
2026-02-04,C1,22,22:00-24:00,60.17
2026-02-04,C2,0,00:00-02:00,81.62
2026-02-04,C2,2,02:00-04:00,72.11
2026-02-04,C2,4,04:00-06:00,41.54
2026-02-04,C2,6,06:00-08:00,37.93
2026-02-04,C2,8,08:00-10:00,35.5
2026-02-04,C2,10,10:00-12:00,42.03
2026-02-04,C2,12,12:00-14:00,18.36
2026-02-04,C2,14,14:00-16:00,25.45
2026-02-04,C2,16,16:00-18:00,16.19
2026-02-04,C2,18,18:00-20:00,49.22
2026-02-04,C2,20,20:00-22:00,68.83
2026-02-04,C2,22,22:00-24:00,73.14
2026-02-04,C3,0,00:00-02:00,78.75
2026-02-04,C3,2,02:00-04:00,63.38
2026-02-04,C3,4,04:00-06:00,45.19
2026-02-04,C3,6,06:00-08:00,23.75
2026-02-04,C3,8,08:00-10:00,35.68
2026-02-04,C3,10,10:00-12:00,34.46
2026-02-04,C3,12,12:00-14:00,16.24
2026-02-04,C3,14,14:00-16:00,19.36
2026-02-04,C3,16,16:00-18:00,21.16
2026-02-04,C3,18,18:00-20:00,44.22
2026-02-04,C3,20,20:00-22:00,72.53
2026-02-04,C3,22,22:00-24:00,63.01
2026-02-04,C4,0,00:00-02:00,73.87
2026-02-04,C4,2,02:00-04:00,71.3
2026-02-04,C4,4,04:00-06:00,45.62
2026-02-04,C4,6,06:00-08:00,44.66
2026-02-04,C4,8,08:00-10:00,40.18
2026-02-04,C4,10,10:00-12:00,34.62
2026-02-04,C4,12,12:00-14:00,18.04
2026-02-04,C4,14,14:00-16:00,18.35
2026-02-04,C4,16,16:00-18:00,19.05
2026-02-04,C4,18,18:00-20:00,41.61
2026-02-04,C4,20,20:00-22:00,77.51
2026-02-04,C4,22,22:00-24:00,69.46
2026-02-04,C5,0,00:00-02:00,70.17
2026-02-04,C5,2,02:00-04:00,71.5
2026-02-04,C5,4,04:00-06:00,36.9
2026-02-04,C5,6,06:00-08:00,34.45
2026-02-04,C5,8,08:00-10:00,29.47
2026-02-04,C5,10,10:00-12:00,35.83
2026-02-04,C5,12,12:00-14:00,21.42
2026-02-04,C5,14,14:00-16:00,17.89
2026-02-04,C5,16,16:00-18:00,19.29
2026-02-04,C5,18,18:00-20:00,42.8
2026-02-04,C5,20,20:00-22:00,75.47
2026-02-04,C5,22,22:00-24:00,58.66
2026-02-04,C6,0,00:00-02:00,80.47
2026-02-04,C6,2,02:00-04:00,81.84
2026-02-04,C6,4,04:00-06:00,33.22
2026-02-04,C6,6,06:00-08:00,35.06
2026-02-04,C6,8,08:00-10:00,47.15
2026-02-04,C6,10,10:00-12:00,39.12
2026-02-04,C6,12,12:00-14:00,13.34
2026-02-04,C6,14,14:00-16:00,15.8
2026-02-04,C6,16,16:00-18:00,19.25
2026-02-04,C6,18,18:00-20:00,33.02
2026-02-04,C6,20,20:00-22:00,65.66
2026-02-04,C6,22,22:00-24:00,70.34
2026-02-04,Common Area,0,00:00-02:00,85.35
2026-02-04,Common Area,2,02:00-04:00,66.95
2026-02-04,Common Area,4,04:00-06:00,46.44
2026-02-04,Common Area,6,06:00-08:00,48.57
2026-02-04,Common Area,8,08:00-10:00,48.61
2026-02-04,Common Area,10,10:00-12:00,41.71
2026-02-04,Common Area,12,12:00-14:00,14.11
2026-02-04,Common Area,14,14:00-16:00,21.38
2026-02-04,Common Area,16,16:00-18:00,23.15
2026-02-04,Common Area,18,18:00-20:00,39.51
2026-02-04,Common Area,20,20:00-22:00,88.32
2026-02-04,Common Area,22,22:00-24:00,79.03
2026-02-05,A1,0,00:00-02:00,75.97
2026-02-05,A1,2,02:00-04:00,81.41
2026-02-05,A1,4,04:00-06:00,42.0
2026-02-05,A1,6,06:00-08:00,25.04
2026-02-05,A1,8,08:00-10:00,37.01
2026-02-05,A1,10,10:00-12:00,47.18
2026-02-05,A1,12,12:00-14:00,17.58
2026-02-05,A1,14,14:00-16:00,19.33
2026-02-05,A1,16,16:00-18:00,16.87
2026-02-05,A1,18,18:00-20:00,50.7
2026-02-05,A1,20,20:00-22:00,87.66
2026-02-05,A1,22,22:00-24:00,60.72
2026-02-05,A2,0,00:00-02:00,71.55
2026-02-05,A2,2,02:00-04:00,62.85
2026-02-05,A2,4,04:00-06:00,43.69
2026-02-05,A2,6,06:00-08:00,43.06
2026-02-05,A2,8,08:00-10:00,44.87
2026-02-05,A2,10,10:00-12:00,41.99
2026-02-05,A2,12,12:00-14:00,28.81
2026-02-05,A2,14,14:00-16:00,16.92
2026-02-05,A2,16,16:00-18:00,14.87
2026-02-05,A2,18,18:00-20:00,37.64
2026-02-05,A2,20,20:00-22:00,53.54
2026-02-05,A2,22,22:00-24:00,54.33
2026-02-05,A3,0,00:00-02:00,59.49
2026-02-05,A3,2,02:00-04:00,60.32
2026-02-05,A3,4,04:00-06:00,34.27
2026-02-05,A3,6,06:00-08:00,43.11
2026-02-05,A3,8,08:00-10:00,36.96
2026-02-05,A3,10,10:00-12:00,38.92
2026-02-05,A3,12,12:00-14:00,22.68
2026-02-05,A3,14,14:00-16:00,17.7
2026-02-05,A3,16,16:00-18:00,19.21
2026-02-05,A3,18,18:00-20:00,42.19
2026-02-05,A3,20,20:00-22:00,49.61
2026-02-05,A3,22,22:00-24:00,44.96
2026-02-05,A4,0,00:00-02:00,73.63
2026-02-05,A4,2,02:00-04:00,75.17
2026-02-05,A4,4,04:00-06:00,52.39
2026-02-05,A4,6,06:00-08:00,40.95
2026-02-05,A4,8,08:00-10:00,44.92
2026-02-05,A4,10,10:00-12:00,38.83
2026-02-05,A4,12,12:00-14:00,20.89
2026-02-05,A4,14,14:00-16:00,25.0
2026-02-05,A4,16,16:00-18:00,13.63
2026-02-05,A4,18,18:00-20:00,42.48
2026-02-05,A4,20,20:00-22:00,92.42
2026-02-05,A4,22,22:00-24:00,72.96
2026-02-05,A5,0,00:00-02:00,87.33
2026-02-05,A5,2,02:00-04:00,63.39
2026-02-05,A5,4,04:00-06:00,39.81
2026-02-05,A5,6,06:00-08:00,40.2
2026-02-05,A5,8,08:00-10:00,26.69
2026-02-05,A5,10,10:00-12:00,32.99
2026-02-05,A5,12,12:00-14:00,16.71
2026-02-05,A5,14,14:00-16:00,22.47
2026-02-05,A5,16,16:00-18:00,22.62
2026-02-05,A5,18,18:00-20:00,41.94
2026-02-05,A5,20,20:00-22:00,78.65
2026-02-05,A5,22,22:00-24:00,68.28
2026-02-05,A6,0,00:00-02:00,82.62
2026-02-05,A6,2,02:00-04:00,70.09
2026-02-05,A6,4,04:00-06:00,40.35
2026-02-05,A6,6,06:00-08:00,38.41
2026-02-05,A6,8,08:00-10:00,44.11
2026-02-05,A6,10,10:00-12:00,37.47
2026-02-05,A6,12,12:00-14:00,22.93
2026-02-05,A6,14,14:00-16:00,16.6
2026-02-05,A6,16,16:00-18:00,16.7
2026-02-05,A6,18,18:00-20:00,44.12
2026-02-05,A6,20,20:00-22:00,69.07
2026-02-05,A6,22,22:00-24:00,65.23
2026-02-05,B1,0,00:00-02:00,17.0
2026-02-05,B1,2,02:00-04:00,13.63
2026-02-05,B1,4,04:00-06:00,14.55
2026-02-05,B1,6,06:00-08:00,18.15
2026-02-05,B1,8,08:00-10:00,43.08
2026-02-05,B1,10,10:00-12:00,98.87
2026-02-05,B1,12,12:00-14:00,76.61
2026-02-05,B1,14,14:00-16:00,94.77
2026-02-05,B1,16,16:00-18:00,30.02
2026-02-05,B1,18,18:00-20:00,30.24
2026-02-05,B1,20,20:00-22:00,22.66
2026-02-05,B1,22,22:00-24:00,43.78
2026-02-05,B2,0,00:00-02:00,13.06
2026-02-05,B2,2,02:00-04:00,14.72
2026-02-05,B2,4,04:00-06:00,12.95
2026-02-05,B2,6,06:00-08:00,16.56
2026-02-05,B2,8,08:00-10:00,33.03
2026-02-05,B2,10,10:00-12:00,64.34
2026-02-05,B2,12,12:00-14:00,85.3
2026-02-05,B2,14,14:00-16:00,62.8
2026-02-05,B2,16,16:00-18:00,30.6
2026-02-05,B2,18,18:00-20:00,23.94
2026-02-05,B2,20,20:00-22:00,27.52
2026-02-05,B2,22,22:00-24:00,35.94
2026-02-05,B3,0,00:00-02:00,10.58
2026-02-05,B3,2,02:00-04:00,11.67
2026-02-05,B3,4,04:00-06:00,14.99
2026-02-05,B3,6,06:00-08:00,13.78
2026-02-05,B3,8,08:00-10:00,45.46
2026-02-05,B3,10,10:00-12:00,102.01
2026-02-05,B3,12,12:00-14:00,69.58
2026-02-05,B3,14,14:00-16:00,86.69
2026-02-05,B3,16,16:00-18:00,38.93
2026-02-05,B3,18,18:00-20:00,31.86
2026-02-05,B3,20,20:00-22:00,27.15
2026-02-05,B3,22,22:00-24:00,34.94
2026-02-05,C1,0,00:00-02:00,68.19
2026-02-05,C1,2,02:00-04:00,65.42
2026-02-05,C1,4,04:00-06:00,42.65
2026-02-05,C1,6,06:00-08:00,35.5
2026-02-05,C1,8,08:00-10:00,33.09
2026-02-05,C1,10,10:00-12:00,40.65
2026-02-05,C1,12,12:00-14:00,21.16
2026-02-05,C1,14,14:00-16:00,16.47
2026-02-05,C1,16,16:00-18:00,22.78
2026-02-05,C1,18,18:00-20:00,29.38
2026-02-05,C1,20,20:00-22:00,63.93
2026-02-05,C1,22,22:00-24:00,67.29
2026-02-05,C2,0,00:00-02:00,63.32
2026-02-05,C2,2,02:00-04:00,64.07
2026-02-05,C2,4,04:00-06:00,51.23
2026-02-05,C2,6,06:00-08:00,34.89
2026-02-05,C2,8,08:00-10:00,54.65
2026-02-05,C2,10,10:00-12:00,42.62
2026-02-05,C2,12,12:00-14:00,20.28
2026-02-05,C2,14,14:00-16:00,21.43
2026-02-05,C2,16,16:00-18:00,27.59
2026-02-05,C2,18,18:00-20:00,34.04
2026-02-05,C2,20,20:00-22:00,58.24
2026-02-05,C2,22,22:00-24:00,62.07
2026-02-05,C3,0,00:00-02:00,70.34
2026-02-05,C3,2,02:00-04:00,51.88
2026-02-05,C3,4,04:00-06:00,40.13
2026-02-05,C3,6,06:00-08:00,50.16
2026-02-05,C3,8,08:00-10:00,40.91
2026-02-05,C3,10,10:00-12:00,38.24
2026-02-05,C3,12,12:00-14:00,18.15
2026-02-05,C3,14,14:00-16:00,22.7
2026-02-05,C3,16,16:00-18:00,17.52
2026-02-05,C3,18,18:00-20:00,51.08
2026-02-05,C3,20,20:00-22:00,90.3
2026-02-05,C3,22,22:00-24:00,72.7
2026-02-05,C4,0,00:00-02:00,69.88
2026-02-05,C4,2,02:00-04:00,80.82
2026-02-05,C4,4,04:00-06:00,46.57
2026-02-05,C4,6,06:00-08:00,35.16
2026-02-05,C4,8,08:00-10:00,36.84
2026-02-05,C4,10,10:00-12:00,32.07
2026-02-05,C4,12,12:00-14:00,21.23
2026-02-05,C4,14,14:00-16:00,22.0
2026-02-05,C4,16,16:00-18:00,15.95
2026-02-05,C4,18,18:00-20:00,37.27
2026-02-05,C4,20,20:00-22:00,55.85
2026-02-05,C4,22,22:00-24:00,60.56
2026-02-05,C5,0,00:00-02:00,75.79
2026-02-05,C5,2,02:00-04:00,62.3
2026-02-05,C5,4,04:00-06:00,38.2
2026-02-05,C5,6,06:00-08:00,30.24
2026-02-05,C5,8,08:00-10:00,41.12
2026-02-05,C5,10,10:00-12:00,39.73
2026-02-05,C5,12,12:00-14:00,17.81
2026-02-05,C5,14,14:00-16:00,19.43
2026-02-05,C5,16,16:00-18:00,20.54
2026-02-05,C5,18,18:00-20:00,35.11
2026-02-05,C5,20,20:00-22:00,54.5
2026-02-05,C5,22,22:00-24:00,88.96
2026-02-05,C6,0,00:00-02:00,63.35
2026-02-05,C6,2,02:00-04:00,68.98
2026-02-05,C6,4,04:00-06:00,46.07
2026-02-05,C6,6,06:00-08:00,61.17
2026-02-05,C6,8,08:00-10:00,32.53
2026-02-05,C6,10,10:00-12:00,42.7
2026-02-05,C6,12,12:00-14:00,17.88
2026-02-05,C6,14,14:00-16:00,18.38
2026-02-05,C6,16,16:00-18:00,17.84
2026-02-05,C6,18,18:00-20:00,33.25
2026-02-05,C6,20,20:00-22:00,69.57
2026-02-05,C6,22,22:00-24:00,54.52
2026-02-05,Common Area,0,00:00-02:00,79.94
2026-02-05,Common Area,2,02:00-04:00,70.58
2026-02-05,Common Area,4,04:00-06:00,42.53
2026-02-05,Common Area,6,06:00-08:00,37.2
2026-02-05,Common Area,8,08:00-10:00,37.8
2026-02-05,Common Area,10,10:00-12:00,41.73
2026-02-05,Common Area,12,12:00-14:00,16.51
2026-02-05,Common Area,14,14:00-16:00,18.93
2026-02-05,Common Area,16,16:00-18:00,17.42
2026-02-05,Common Area,18,18:00-20:00,34.66
2026-02-05,Common Area,20,20:00-22:00,47.85
2026-02-05,Common Area,22,22:00-24:00,84.06
2026-02-06,A1,0,00:00-02:00,62.79
2026-02-06,A1,2,02:00-04:00,82.22
2026-02-06,A1,4,04:00-06:00,46.41
2026-02-06,A1,6,06:00-08:00,32.28
2026-02-06,A1,8,08:00-10:00,33.47
2026-02-06,A1,10,10:00-12:00,55.36
2026-02-06,A1,12,12:00-14:00,25.25
2026-02-06,A1,14,14:00-16:00,19.91
2026-02-06,A1,16,16:00-18:00,20.77
2026-02-06,A1,18,18:00-20:00,36.21
2026-02-06,A1,20,20:00-22:00,74.54
2026-02-06,A1,22,22:00-24:00,62.47
2026-02-06,A2,0,00:00-02:00,48.66
2026-02-06,A2,2,02:00-04:00,56.12
2026-02-06,A2,4,04:00-06:00,40.13
2026-02-06,A2,6,06:00-08:00,33.21
2026-02-06,A2,8,08:00-10:00,39.6
2026-02-06,A2,10,10:00-12:00,33.55
2026-02-06,A2,12,12:00-14:00,17.65
2026-02-06,A2,14,14:00-16:00,22.56
2026-02-06,A2,16,16:00-18:00,20.74
2026-02-06,A2,18,18:00-20:00,39.94
2026-02-06,A2,20,20:00-22:00,79.23
2026-02-06,A2,22,22:00-24:00,75.05
2026-02-06,A3,0,00:00-02:00,85.19
2026-02-06,A3,2,02:00-04:00,65.17
2026-02-06,A3,4,04:00-06:00,37.42
2026-02-06,A3,6,06:00-08:00,32.19
2026-02-06,A3,8,08:00-10:00,37.43
2026-02-06,A3,10,10:00-12:00,45.79
2026-02-06,A3,12,12:00-14:00,23.9
2026-02-06,A3,14,14:00-16:00,22.88
2026-02-06,A3,16,16:00-18:00,14.62
2026-02-06,A3,18,18:00-20:00,46.5
2026-02-06,A3,20,20:00-22:00,50.7
2026-02-06,A3,22,22:00-24:00,79.43
2026-02-06,A4,0,00:00-02:00,66.14
2026-02-06,A4,2,02:00-04:00,77.38
2026-02-06,A4,4,04:00-06:00,32.01
2026-02-06,A4,6,06:00-08:00,47.03
2026-02-06,A4,8,08:00-10:00,31.21
2026-02-06,A4,10,10:00-12:00,35.99
2026-02-06,A4,12,12:00-14:00,17.01
2026-02-06,A4,14,14:00-16:00,14.74
2026-02-06,A4,16,16:00-18:00,20.28
2026-02-06,A4,18,18:00-20:00,50.84
2026-02-06,A4,20,20:00-22:00,98.0
2026-02-06,A4,22,22:00-24:00,71.02
2026-02-06,A5,0,00:00-02:00,81.73
2026-02-06,A5,2,02:00-04:00,72.44
2026-02-06,A5,4,04:00-06:00,42.99
2026-02-06,A5,6,06:00-08:00,37.95
2026-02-06,A5,8,08:00-10:00,41.17
2026-02-06,A5,10,10:00-12:00,43.22
2026-02-06,A5,12,12:00-14:00,18.26
2026-02-06,A5,14,14:00-16:00,19.77
2026-02-06,A5,16,16:00-18:00,19.82
2026-02-06,A5,18,18:00-20:00,44.96
2026-02-06,A5,20,20:00-22:00,58.81
2026-02-06,A5,22,22:00-24:00,69.46
2026-02-06,A6,0,00:00-02:00,90.08
2026-02-06,A6,2,02:00-04:00,82.22
2026-02-06,A6,4,04:00-06:00,48.1
2026-02-06,A6,6,06:00-08:00,40.15
2026-02-06,A6,8,08:00-10:00,41.93
2026-02-06,A6,10,10:00-12:00,46.01
2026-02-06,A6,12,12:00-14:00,24.68
2026-02-06,A6,14,14:00-16:00,14.15
2026-02-06,A6,16,16:00-18:00,16.05
2026-02-06,A6,18,18:00-20:00,47.86
2026-02-06,A6,20,20:00-22:00,67.09
2026-02-06,A6,22,22:00-24:00,62.95
2026-02-06,B1,0,00:00-02:00,12.18
2026-02-06,B1,2,02:00-04:00,13.75
2026-02-06,B1,4,04:00-06:00,11.84
2026-02-06,B1,6,06:00-08:00,19.7
2026-02-06,B1,8,08:00-10:00,34.88
2026-02-06,B1,10,10:00-12:00,79.3
2026-02-06,B1,12,12:00-14:00,87.06
2026-02-06,B1,14,14:00-16:00,91.55
2026-02-06,B1,16,16:00-18:00,39.97
2026-02-06,B1,18,18:00-20:00,40.64
2026-02-06,B1,20,20:00-22:00,31.69
2026-02-06,B1,22,22:00-24:00,33.44
2026-02-06,B2,0,00:00-02:00,16.73
2026-02-06,B2,2,02:00-04:00,13.81
2026-02-06,B2,4,04:00-06:00,14.99
2026-02-06,B2,6,06:00-08:00,15.9
2026-02-06,B2,8,08:00-10:00,39.12
2026-02-06,B2,10,10:00-12:00,58.67
2026-02-06,B2,12,12:00-14:00,88.58
2026-02-06,B2,14,14:00-16:00,77.2
2026-02-06,B2,16,16:00-18:00,38.71
2026-02-06,B2,18,18:00-20:00,39.08
2026-02-06,B2,20,20:00-22:00,43.44
2026-02-06,B2,22,22:00-24:00,42.11
2026-02-06,B3,0,00:00-02:00,18.03
2026-02-06,B3,2,02:00-04:00,18.25
2026-02-06,B3,4,04:00-06:00,15.66
2026-02-06,B3,6,06:00-08:00,15.07
2026-02-06,B3,8,08:00-10:00,39.58
2026-02-06,B3,10,10:00-12:00,88.78
2026-02-06,B3,12,12:00-14:00,76.29
2026-02-06,B3,14,14:00-16:00,84.86
2026-02-06,B3,16,16:00-18:00,34.82
2026-02-06,B3,18,18:00-20:00,30.52
2026-02-06,B3,20,20:00-22:00,41.77
2026-02-06,B3,22,22:00-24:00,35.29
2026-02-06,C1,0,00:00-02:00,91.51
2026-02-06,C1,2,02:00-04:00,52.93
2026-02-06,C1,4,04:00-06:00,36.66
2026-02-06,C1,6,06:00-08:00,40.2
2026-02-06,C1,8,08:00-10:00,46.82
2026-02-06,C1,10,10:00-12:00,42.4
2026-02-06,C1,12,12:00-14:00,20.93
2026-02-06,C1,14,14:00-16:00,16.62
2026-02-06,C1,16,16:00-18:00,16.53
2026-02-06,C1,18,18:00-20:00,41.94
2026-02-06,C1,20,20:00-22:00,55.68
2026-02-06,C1,22,22:00-24:00,64.42
2026-02-06,C2,0,00:00-02:00,75.26
2026-02-06,C2,2,02:00-04:00,59.69
2026-02-06,C2,4,04:00-06:00,49.63
2026-02-06,C2,6,06:00-08:00,47.34
2026-02-06,C2,8,08:00-10:00,30.57
2026-02-06,C2,10,10:00-12:00,34.41
2026-02-06,C2,12,12:00-14:00,13.14
2026-02-06,C2,14,14:00-16:00,17.65
2026-02-06,C2,16,16:00-18:00,22.3
2026-02-06,C2,18,18:00-20:00,37.52
2026-02-06,C2,20,20:00-22:00,74.84
2026-02-06,C2,22,22:00-24:00,54.02
2026-02-06,C3,0,00:00-02:00,78.38
2026-02-06,C3,2,02:00-04:00,64.17
2026-02-06,C3,4,04:00-06:00,40.07
2026-02-06,C3,6,06:00-08:00,39.44
2026-02-06,C3,8,08:00-10:00,32.37
2026-02-06,C3,10,10:00-12:00,33.08
2026-02-06,C3,12,12:00-14:00,22.9
2026-02-06,C3,14,14:00-16:00,21.2
2026-02-06,C3,16,16:00-18:00,23.15
2026-02-06,C3,18,18:00-20:00,41.95
2026-02-06,C3,20,20:00-22:00,71.5
2026-02-06,C3,22,22:00-24:00,51.88
2026-02-06,C4,0,00:00-02:00,67.16
2026-02-06,C4,2,02:00-04:00,69.71
2026-02-06,C4,4,04:00-06:00,51.72
2026-02-06,C4,6,06:00-08:00,44.12
2026-02-06,C4,8,08:00-10:00,49.22
2026-02-06,C4,10,10:00-12:00,43.59
2026-02-06,C4,12,12:00-14:00,17.87
2026-02-06,C4,14,14:00-16:00,20.35
2026-02-06,C4,16,16:00-18:00,20.71
2026-02-06,C4,18,18:00-20:00,34.37
2026-02-06,C4,20,20:00-22:00,65.96
2026-02-06,C4,22,22:00-24:00,67.84
2026-02-06,C5,0,00:00-02:00,86.86
2026-02-06,C5,2,02:00-04:00,48.15
2026-02-06,C5,4,04:00-06:00,47.23
2026-02-06,C5,6,06:00-08:00,34.38
2026-02-06,C5,8,08:00-10:00,31.77
2026-02-06,C5,10,10:00-12:00,47.08
2026-02-06,C5,12,12:00-14:00,22.2
2026-02-06,C5,14,14:00-16:00,23.76
2026-02-06,C5,16,16:00-18:00,22.4
2026-02-06,C5,18,18:00-20:00,52.36
2026-02-06,C5,20,20:00-22:00,75.87
2026-02-06,C5,22,22:00-24:00,68.36
2026-02-06,C6,0,00:00-02:00,73.6
2026-02-06,C6,2,02:00-04:00,83.06
2026-02-06,C6,4,04:00-06:00,35.32
2026-02-06,C6,6,06:00-08:00,36.09
2026-02-06,C6,8,08:00-10:00,38.15
2026-02-06,C6,10,10:00-12:00,27.37
2026-02-06,C6,12,12:00-14:00,20.41
2026-02-06,C6,14,14:00-16:00,14.34
2026-02-06,C6,16,16:00-18:00,20.16
2026-02-06,C6,18,18:00-20:00,45.19
2026-02-06,C6,20,20:00-22:00,64.99
2026-02-06,C6,22,22:00-24:00,87.61
2026-02-06,Common Area,0,00:00-02:00,54.66
2026-02-06,Common Area,2,02:00-04:00,82.51
2026-02-06,Common Area,4,04:00-06:00,44.05
2026-02-06,Common Area,6,06:00-08:00,29.7
2026-02-06,Common Area,8,08:00-10:00,56.26
2026-02-06,Common Area,10,10:00-12:00,39.62
2026-02-06,Common Area,12,12:00-14:00,17.37
2026-02-06,Common Area,14,14:00-16:00,15.78
2026-02-06,Common Area,16,16:00-18:00,19.34
2026-02-06,Common Area,18,18:00-20:00,39.24
2026-02-06,Common Area,20,20:00-22:00,71.08
2026-02-06,Common Area,22,22:00-24:00,66.87
2026-02-07,A1,0,00:00-02:00,76.65
2026-02-07,A1,2,02:00-04:00,65.93
2026-02-07,A1,4,04:00-06:00,28.39
2026-02-07,A1,6,06:00-08:00,39.1
2026-02-07,A1,8,08:00-10:00,25.8
2026-02-07,A1,10,10:00-12:00,42.12
2026-02-07,A1,12,12:00-14:00,17.06
2026-02-07,A1,14,14:00-16:00,20.49
2026-02-07,A1,16,16:00-18:00,23.94
2026-02-07,A1,18,18:00-20:00,34.31
2026-02-07,A1,20,20:00-22:00,81.14
2026-02-07,A1,22,22:00-24:00,65.45
2026-02-07,A2,0,00:00-02:00,88.41
2026-02-07,A2,2,02:00-04:00,66.17
2026-02-07,A2,4,04:00-06:00,34.96
2026-02-07,A2,6,06:00-08:00,44.12
2026-02-07,A2,8,08:00-10:00,37.39
2026-02-07,A2,10,10:00-12:00,34.95
2026-02-07,A2,12,12:00-14:00,18.57
2026-02-07,A2,14,14:00-16:00,19.87
2026-02-07,A2,16,16:00-18:00,24.03
2026-02-07,A2,18,18:00-20:00,28.4
2026-02-07,A2,20,20:00-22:00,70.24
2026-02-07,A2,22,22:00-24:00,76.56
2026-02-07,A3,0,00:00-02:00,72.03
2026-02-07,A3,2,02:00-04:00,83.75
2026-02-07,A3,4,04:00-06:00,39.55
2026-02-07,A3,6,06:00-08:00,38.89
2026-02-07,A3,8,08:00-10:00,43.55
2026-02-07,A3,10,10:00-12:00,40.6
2026-02-07,A3,12,12:00-14:00,18.83
2026-02-07,A3,14,14:00-16:00,21.55
2026-02-07,A3,16,16:00-18:00,18.04
2026-02-07,A3,18,18:00-20:00,36.33
2026-02-07,A3,20,20:00-22:00,64.46
2026-02-07,A3,22,22:00-24:00,84.21
2026-02-07,A4,0,00:00-02:00,36.18
2026-02-07,A4,2,02:00-04:00,74.15
2026-02-07,A4,4,04:00-06:00,40.21
2026-02-07,A4,6,06:00-08:00,29.91
2026-02-07,A4,8,08:00-10:00,41.86
2026-02-07,A4,10,10:00-12:00,42.85
2026-02-07,A4,12,12:00-14:00,21.77
2026-02-07,A4,14,14:00-16:00,12.04
2026-02-07,A4,16,16:00-18:00,24.1
2026-02-07,A4,18,18:00-20:00,35.57
2026-02-07,A4,20,20:00-22:00,77.21
2026-02-07,A4,22,22:00-24:00,77.78
2026-02-07,A5,0,00:00-02:00,60.79
2026-02-07,A5,2,02:00-04:00,76.93
2026-02-07,A5,4,04:00-06:00,37.69
2026-02-07,A5,6,06:00-08:00,27.57
2026-02-07,A5,8,08:00-10:00,47.01
2026-02-07,A5,10,10:00-12:00,35.35
2026-02-07,A5,12,12:00-14:00,17.44
2026-02-07,A5,14,14:00-16:00,18.79
2026-02-07,A5,16,16:00-18:00,20.82
2026-02-07,A5,18,18:00-20:00,39.66
2026-02-07,A5,20,20:00-22:00,75.75
2026-02-07,A5,22,22:00-24:00,55.94
2026-02-07,A6,0,00:00-02:00,62.2
2026-02-07,A6,2,02:00-04:00,68.78
2026-02-07,A6,4,04:00-06:00,51.39
2026-02-07,A6,6,06:00-08:00,39.32
2026-02-07,A6,8,08:00-10:00,46.51
2026-02-07,A6,10,10:00-12:00,40.23
2026-02-07,A6,12,12:00-14:00,18.55
2026-02-07,A6,14,14:00-16:00,19.26
2026-02-07,A6,16,16:00-18:00,19.49
2026-02-07,A6,18,18:00-20:00,43.62
2026-02-07,A6,20,20:00-22:00,84.43
2026-02-07,A6,22,22:00-24:00,73.78
2026-02-07,B1,0,00:00-02:00,17.67
2026-02-07,B1,2,02:00-04:00,12.83
2026-02-07,B1,4,04:00-06:00,14.07
2026-02-07,B1,6,06:00-08:00,13.37
2026-02-07,B1,8,08:00-10:00,36.65
2026-02-07,B1,10,10:00-12:00,75.69
2026-02-07,B1,12,12:00-14:00,88.76
2026-02-07,B1,14,14:00-16:00,68.83
2026-02-07,B1,16,16:00-18:00,35.23
2026-02-07,B1,18,18:00-20:00,38.61
2026-02-07,B1,20,20:00-22:00,24.16
2026-02-07,B1,22,22:00-24:00,46.14
2026-02-07,B2,0,00:00-02:00,14.36
2026-02-07,B2,2,02:00-04:00,10.44
2026-02-07,B2,4,04:00-06:00,15.36
2026-02-07,B2,6,06:00-08:00,15.08
2026-02-07,B2,8,08:00-10:00,34.57
2026-02-07,B2,10,10:00-12:00,91.89
2026-02-07,B2,12,12:00-14:00,88.97
2026-02-07,B2,14,14:00-16:00,83.57
2026-02-07,B2,16,16:00-18:00,37.36
2026-02-07,B2,18,18:00-20:00,34.45
2026-02-07,B2,20,20:00-22:00,44.32
2026-02-07,B2,22,22:00-24:00,27.23
2026-02-07,B3,0,00:00-02:00,15.31
2026-02-07,B3,2,02:00-04:00,15.15
2026-02-07,B3,4,04:00-06:00,16.83
2026-02-07,B3,6,06:00-08:00,13.1
2026-02-07,B3,8,08:00-10:00,25.85
